-3.392562451219601 1.0460228812344385 1
3.711661511949643 0.34074595114842776 2
4.0014139824940225 0.3099128509328829 2
-0.23435614850445752 -1.8242788452604277 0
4.442599801772893 -0.7198443943693545 2
-4.909849462121448 1.2368546417968043 1
0.5157234991002949 -0.8099256416165431 0
-1.0361752328400617 1.2142706217649033 0
0.18642215531335216 1.1683159008186839 0
-3.6229358509547436 1.6043350192236572 1
-2.7947046936476303 -0.7922092802003257 1
4.535078905276179 -0.5669060993639944 2
3.760252975338844 -0.03254345830082526 2
-4.85226347733977 -0.7838676791534029 1
-0.3429603363294294 -0.43503513965579105 0
3.4825026118515336 -0.29925884747273507 2
0.958547887739315 -1.6666777043223475 0
-0.6323934500750387 0.6539008412202428 0
-2.989881784063226 0.02244304539421522 1
0.5723217105226873 0.7768482866350745 0
0.1376148854489266 -2.490367776527012 0
-3.0957566810788406 0.5613609519993782 1
3.746212308969045 -0.583963722413189 2
3.9161499464871787 0.31029753093220425 2
-3.5309609625347775 0.7028523192844779 1
-3.1481152955205363 0.31935801648264933 1
-5.199573334906023 -0.010099703869641813 1
0.6146168507994346 -2.185271103525346 0
-0.3163653502407353 0.10053215057420785 0
0.05461365244645794 0.4260227006794007 0
3.7107356057292558 -0.4737182050330409 2
4.190261417982905 0.0033333818454815037 2
-3.85080748037318 0.43114192982535393 1
4.971948854302413 0.5306302825313823 2
4.259691841187432 -0.016737341113546675 2
-3.7556046948529973 -0.4655300288034487 1
4.0332146751294085 -0.44668418303297797 2
-2.5820318104896387 0.3051617897391111 1
-0.1383408014340538 1.378483967425838 0
-0.5667061410954811 1.149005911928697 0
-0.08350889213889359 -1.2951094603312894 0
-0.9058962262664096 0.6326499991092254 0
3.991166383550805 0.8159668606966223 2
4.401095186071863 0.4505680784952791 2
4.8804626679103205 0.05149428630123954 2
-0.8109112051373906 -0.7351960106097913 1
-1.4942181211287973 1.4536699481024578 0
0.9487796803103994 0.3942923021719273 0
-0.16139726050657596 -0.867097160595385 0
2.3404592418525354 0.05070546011363251 2
-2.608400735700979 0.7961364702434869 1
3.8971879154841806 -0.003300133113376271 2
2.1997809282161778 0.22962111709994054 2
0.09059195258250514 0.01154524735871581 0
2.979742734533227 0.34324293542833717 2
4.052798554078661 0.6740023179318263 2
-2.4276917471536352 0.7270280347382234 1
4.330407710614707 0.4723781411568426 2
4.984164225255078 0.4241907509926342 2
0.5295783087619922 1.4191014154983859 0
4.12878800805455 0.48715263834164474 2
-3.6976443942669315 0.8161352848939541 1
-3.1236311885643135 -1.2858953784178309 1
-4.1663866032826045 1.095160521107967 1
-0.7091893518574389 -0.30731462538614274 0
